shape_CD_GEOCODM	date	country	state	city	ibgeID	newDeaths	deaths	newCases	totalCases	deaths_per_100k_inhabitants	totalCases_per_100k_inhabitants	deaths_by_totalCases	X_source	is_last	day1_death	day_10death	day_5death	day1_case	day_100cases	day_10cases	day_25cases	day_50cases	day_75cases	tem_rodo	tem_rodo_1	tem_rodo_2	MapaCD_GEOCODM	MapaTematico	Cluster_Espacial	Label_Cluster_Espacial	ID da observação dos clusters	Cluster 30	Cluster 29	Cluster 28	Cluster 27	Cluster 26	Cluster 25	Cluster 24	Cluster 23	Cluster 22	Cluster 21	Cluster 20	Cluster 19	Cluster 18	
3530706	12/06/2020	Brazil	SP	Mogi Gua�u/SP	3530706	0	6	2	223	3,95028	146,81871	0,02691	SES	TRUE	18360	0	62	18352	59	23	31	52	57	0	0	0	344	0	2	Conglomerado 2	3530706	2	2	2	2	2	2	2	2	2	2	2	2	2	
3530805	12/06/2020	Brazil	SP	Mogi Mirim/SP	3530805	0	2	0	25	2,14618	26,8272	0,08	SES	TRUE	18405	0	0	18367	0	37	55	0	0	0	0	0	345	0	2	Conglomerado 2	3530805	2	2	2	2	2	2	2	2	2	2	2	2	2	
3530904	0	0	0	0	3530904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	346	0	12	Conglomerado 12	3530904	119	119	119	119	119	119	119	119	119	119	119	119	119	
3531001	12/06/2020	Brazil	SP	Mon��es/SP	3531001	0	1	0	2	44,26737	88,53475	0,5	SES	TRUE	18407	0	0	18399	0	0	0	0	0	1	0	0	347	0	14	Conglomerado 14	3531001	191	191	191	191	191	191	191	191	191	191	191	191	191	
3531100	12/06/2020	Brazil	SP	Mongagu�/SP	3531100	0	4	0	92	7,05442	162,25177	0,04348	SES	TRUE	18367	0	0	18366	0	15	33	40	51	0	1	0	348	0	2	Conglomerado 2	3531100	2	2	2	2	2	2	2	2	2	2	2	2	2	
3531209	12/06/2020	Brazil	SP	Monte Alegre do Sul/SP	3531209	0	0	0	2	0	24,88181	0	SES	TRUE	0	0	0	18418	0	0	0	0	0	0	0	0	349	0	17	Conglomerado 17	3531209	216	216	216	216	216	216	216	216	216	216	216	216	216	
3531308	12/06/2020	Brazil	SP	Monte Alto/SP	3531308	0	1	0	48	1,98028	95,05327	0,02083	SES	TRUE	18365	0	0	18359	0	14	42	0	0	0	0	0	350	0	11	Conglomerado 11	3531308	52	52	52	52	52	52	52	52	52	52	52	52	52	
3531407	12/06/2020	Brazil	SP	Monte Apraz�vel/SP	3531407	0	1	0	13	3,98613	51,81967	0,07692	SES	TRUE	18408	0	0	18389	0	29	0	0	0	1	0	0	351	0	14	Conglomerado 14	3531407	191	191	191	191	191	191	191	191	191	191	191	191	191	
3531506	12/06/2020	Brazil	SP	Monte Azul Paulista/SP	3531506	0	0	0	10	0	52,60943	0	SES	TRUE	0	0	0	18377	0	47	0	0	0	0	1	0	352	0	11	Conglomerado 11	3531506	352	352	352	352	52	52	52	52	52	52	52	52	52	
3531605	0	0	0	0	3531605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	15	15	Conglomerado 15	3531605	202	202	202	202	202	202	202	202	202	202	202	202	202	
3531704	12/06/2020	Brazil	SP	Monteiro Lobato/SP	3531704	0	0	0	2	0	42,98302	0	SES	TRUE	0	0	0	18398	0	0	0	0	0	0	0	0	354	0	2	Conglomerado 2	3531704	354	354	2	2	2	2	2	2	2	2	2	2	2	
3531803	12/06/2020	Brazil	SP	Monte Mor/SP	3531803	0	3	2	95	5,01907	158,9373	0,03158	SES	TRUE	18380	0	0	18367	0	21	38	48	55	0	0	0	355	0	2	Conglomerado 2	3531803	2	2	2	2	2	2	2	2	2	2	2	2	2	
3531902	12/06/2020	Brazil	SP	Morro Agudo/SP	3531902	0	0	5	58	0	175,92817	0	SES	TRUE	0	0	0	18367	0	31	39	49	0	0	0	0	356	0	10	Conglomerado 10	3531902	33	33	33	33	33	33	33	33	33	33	33	33	33	
3532009	12/06/2020	Brazil	SP	Morungaba/SP	3532009	0	0	0	26	0	190,86771	0	SES	TRUE	0	0	0	18367	0	27	57	0	0	0	0	0	357	0	17	Conglomerado 17	3532009	216	216	216	216	216	216	216	216	216	216	216	216	216	
3532058	12/06/2020	Brazil	SP	Motuca/SP	3532058	0	0	0	7	0	147,12064	0	SES	TRUE	0	0	0	18407	0	0	0	0	0	0	0	0	358	0	1	Conglomerado 1	3532058	1	1	1	1	1	1	1	1	1	1	1	1	1	
3532108	12/06/2020	Brazil	SP	Murutinga do Sul/SP	3532108	0	0	0	3	0	66,87472	0	SES	TRUE	0	0	0	18397	0	0	0	0	0	0	0	0	359	0	15	Conglomerado 15	3532108	202	202	202	202	202	202	202	202	202	202	202	202	202	
3532157	0	0	0	0	3532157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	16	8	Conglomerado 8	3532157	26	26	26	26	26	26	26	26	26	26	26	26	26	
3532207	0	0	0	0	3532207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361	16	8	Conglomerado 8	3532207	26	26	26	26	26	26	26	26	26	26	26	26	26	
3532306	12/06/2020	Brazil	SP	Natividade da Serra/SP	3532306	0	1	0	1	15,01276	15,01276	1	SES	TRUE	18418	0	0	18417	0	0	0	0	0	0	1	0	362	0	2	Conglomerado 2	3532306	2	2	2	2	2	2	2	2	2	2	2	2	2	
3532405	12/06/2020	Brazil	SP	Nazar� Paulista/SP	3532405	0	2	0	32	10,7968	172,74887	0,0625	SES	TRUE	18377	0	0	18373	0	22	42	0	0	0	0	0	363	0	2	Conglomerado 2	3532405	2	2	2	2	2	2	2	2	2	2	2	2	2	
3532504	12/06/2020	Brazil	SP	Neves Paulista/SP	3532504	0	0	2	9	0	100,78387	0	SES	TRUE	0	0	0	18388	0	0	0	0	0	1	0	0	364	0	1	Conglomerado 1	3532504	1	1	1	1	1	1	1	1	1	1	1	1	1	
3532603	12/06/2020	Brazil	SP	Nhandeara/SP	3532603	0	0	0	9	0	78,41087	0	SES	TRUE	0	0	0	18366	0	0	0	0	0	1	0	0	365	0	1	Conglomerado 1	3532603	1	1	1	1	1	1	1	1	1	1	1	1	1	
3532702	12/06/2020	Brazil	SP	Nipo�/SP	3532702	0	0	0	1	0	19,18281	0	SES	TRUE	0	0	0	18387	0	0	0	0	0	0	0	0	366	0	1	Conglomerado 1	3532702	1	1	1	1	1	1	1	1	1	1	1	1	1	
3532801	12/06/2020	Brazil	SP	Nova Alian�a/SP	3532801	0	0	2	2	0	28,68206	0	SES	TRUE	0	0	0	18391	0	0	0	0	0	0	0	0	367	0	11	Conglomerado 11	3532801	52	52	52	52	52	52	52	52	52	52	52	52	52	
3532827	12/06/2020	Brazil	SP	Nova Campina/SP	3532827	0	0	0	1	0	10,25115	0	SES	TRUE	0	0	0	18391	0	0	0	0	0	0	0	0	368	0	3	Conglomerado 3	3532827	5	5	5	5	5	5	5	5	5	5	5	5	5	
3532843	0	0	0	0	3532843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	1	Conglomerado 1	3532843	1	1	1	1	1	1	1	1	1	1	1	1	1	
3532868	12/06/2020	Brazil	SP	Nova Castilho/SP	3532868	0	1	0	1	78,9266	78,9266	1	SES	TRUE	18419	0	0	18419	0	0	0	0	0	0	0	0	370	0	14	Conglomerado 14	3532868	191	191	191	191	191	191	191	191	191	191	191	191	191	
3532900	12/06/2020	Brazil	SP	Nova Europa/SP	3532900	0	0	0	53	0	473,80654	0	SES	TRUE	0	0	0	18391	0	22	24	33	0	0	1	0	371	0	1	Conglomerado 1	3532900	1	1	1	1	1	1	1	1	1	1	1	1	1	
3533007	12/06/2020	Brazil	SP	Nova Granada/SP	3533007	0	1	0	10	4,65116	46,51163	0,1	SES	TRUE	18398	0	0	18386	0	23	0	0	0	0	1	0	372	0	11	Conglomerado 11	3533007	52	52	52	52	52	52	52	52	52	52	52	52	52	
3533106	12/06/2020	Brazil	SP	Nova Guataporanga/SP	3533106	0	0	0	6	0	259,06736	0	SES	TRUE	0	0	0	18382	0	0	0	0	0	0	0	0	373	0	15	Conglomerado 15	3533106	202	202	202	202	202	202	202	202	202	202	202	202	202	
3533205	0	0	0	0	3533205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	15	15	Conglomerado 15	3533205	202	202	202	202	202	202	202	202	202	202	202	202	202	
3533254	12/06/2020	Brazil	SP	Novais/SP	3533254	0	0	0	2	0	34,30532	0	SES	TRUE	0	0	0	18409	0	0	0	0	0	0	0	0	375	0	11	Conglomerado 11	3533254	166	166	166	166	166	52	52	52	52	52	52	52	52	
3533304	12/06/2020	Brazil	SP	Nova Luzit�nia/SP	3533304	0	0	0	1	0	24,3843	0	SES	TRUE	0	0	0	18415	0	0	0	0	0	0	0	0	376	0	1	Conglomerado 1	3533304	1	1	1	1	1	1	1	1	1	1	1	1	1	
3533403	12/06/2020	Brazil	SP	Nova Odessa/SP	3533403	0	4	0	63	6,64739	104,69638	0,06349	SES	TRUE	18356	0	0	18352	0	36	53	67	0	0	0	1	377	0	2	Conglomerado 2	3533403	2	2	2	2	2	2	2	2	2	2	2	2	2	
3533502	12/06/2020	Brazil	SP	Novo Horizonte/SP	3533502	0	0	1	20	0	48,7187	0	SES	TRUE	0	0	0	18380	0	16	0	0	0	0	0	0	378	0	1	Conglomerado 1	3533502	1	1	1	1	1	1	1	1	1	1	1	1	1	
3533601	12/06/2020	Brazil	SP	Nuporanga/SP	3533601	0	0	0	3	0	40,36598	0	SES	TRUE	0	0	0	18397	0	0	0	0	0	0	0	0	379	0	10	Conglomerado 10	3533601	33	33	33	33	33	33	33	33	33	33	33	33	33	
3533700	12/06/2020	Brazil	SP	Ocau�u/SP	3533700	0	0	0	0	0	0	0	SES	TRUE	0	0	0	0	0	0	0	0	0	0	0	1	380	1	1	Conglomerado 1	3533700	1	1	1	1	1	1	1	1	1	1	1	1	1	
3533809	0	0	0	0	3533809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	3	Conglomerado 3	3533809	5	5	5	5	5	5	5	5	5	5	5	5	5	
3533908	12/06/2020	Brazil	SP	Ol�mpia/SP	3533908	0	3	0	63	5,47725	115,02227	0,04762	SES	TRUE	18397	0	0	18360	0	34	39	51	0	0	1	0	382	0	11	Conglomerado 11	3533908	52	52	52	52	52	52	52	52	52	52	52	52	52	
3534005	12/06/2020	Brazil	SP	Onda Verde/SP	3534005	0	0	0	3	0	68,47752	0	SES	TRUE	0	0	0	18403	0	0	0	0	0	0	1	0	383	0	1	Conglomerado 1	3534005	1	1	1	1	1	1	1	1	1	1	1	1	1	
3534104	12/06/2020	Brazil	SP	Oriente/SP	3534104	0	0	1	2	0	30,69839	0	SES	TRUE	0	0	0	18404	0	0	0	0	0	0	0	0	384	0	1	Conglomerado 1	3534104	1	1	1	1	1	1	1	1	1	1	1	1	1	
3534203	0	0	0	0	3534203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	8	1	Conglomerado 1	3534203	1	1	1	1	1	1	1	1	1	1	1	1	1	
3534302	12/06/2020	Brazil	SP	Orl�ndia/SP	3534302	0	4	0	37	9,08513	84,03743	0,10811	SES	TRUE	18391	0	0	18356	0	55	62	0	0	0	0	1	386	0	10	Conglomerado 10	3534302	33	33	33	33	33	33	33	33	33	33	33	33	33	
3534401	12/06/2020	Brazil	SP	Osasco/SP	3534401	3	380	93	3984	54,40868	570,43203	0,09538	SES	TRUE	18346	19	14	18339	22	12	13	15	20	0	0	1	387	0	2	Conglomerado 2	3534401	2	2	2	2	2	2	2	2	2	2	2	2	2	
3534500	0	0	0	0	3534500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	13	1	Conglomerado 1	3534500	1	1	1	1	1	1	1	1	1	1	1	1	1	
3534609	12/06/2020	Brazil	SP	Osvaldo Cruz/SP	3534609	0	0	0	6	0	18,24873	0	SES	TRUE	0	0	0	18384	0	0	0	0	0	0	1	0	389	0	1	Conglomerado 1	3534609	1	1	1	1	1	1	1	1	1	1	1	1	1	
3534708	12/06/2020	Brazil	SP	Ourinhos/SP	3534708	0	4	3	130	3,52293	114,49508	0,03077	SES	TRUE	18377	0	0	18362	56	11	35	48	52	0	1	0	390	0	2	Conglomerado 2	3534708	2	2	2	2	2	2	2	2	2	2	2	2	2	
3534757	12/06/2020	Brazil	SP	Ouroeste/SP	3534757	0	0	0	4	0	38,60631	0	SES	TRUE	0	0	0	18397	0	0	0	0	0	0	0	0	391	0	1	Conglomerado 1	3534757	1	1	1	1	1	1	1	1	1	1	1	1	1	
3534807	0	0	0	0	3534807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	17	15	Conglomerado 15	3534807	202	202	202	202	202	202	202	202	202	202	202	202	202	
3534906	12/06/2020	Brazil	SP	Pacaembu/SP	3534906	0	2	0	30	14,08748	211,31225	0,06667	SES	TRUE	18390	0	0	18390	0	13	31	0	0	0	0	0	393	0	0	Conglomerado 0	3534906	0	0	0	0	0	0	0	0	0	0	0	0	0	
3535002	12/06/2020	Brazil	SP	Palestina/SP	3535002	0	0	0	5	0	38,58918	0	SES	TRUE	0	0	0	18401	0	0	0	0	0	1	0	0	394	0	1	Conglomerado 1	3535002	1	1	1	1	1	1	1	1	1	1	1	1	1	
3535101	12/06/2020	Brazil	SP	Palmares Paulista/SP	3535101	0	2	1	10	15,06591	75,32957	0,2	SES	TRUE	18409	0	0	18400	0	25	0	0	0	0	0	0	395	0	11	Conglomerado 11	3535101	52	52	52	52	52	52	52	52	52	52	52	52	52	
3535200	12/06/2020	Brazil	SP	Palmeira d'Oeste/SP	3535200	0	0	0	7	0	75,40666	0	SES	TRUE	0	0	0	18403	0	0	0	0	0	0	0	0	396	0	1	Conglomerado 1	3535200	1	1	1	1	1	1	1	1	1	1	1	1	1	
3535309	12/06/2020	Brazil	SP	Palmital/SP	3535309	0	1	0	19	4,50025	85,5047	0,05263	SES	TRUE	18422	0	0	18375	0	43	0	0	0	0	0	0	397	0	1	Conglomerado 1	3535309	1	1	1	1	1	1	1	1	1	1	1	1	1	
3535408	12/06/2020	Brazil	SP	Panorama/SP	3535408	0	1	0	10	6,33834	63,38341	0,1	SES	TRUE	18397	0	0	18397	0	25	0	0	0	0	0	0	398	0	0	Conglomerado 0	3535408	0	0	0	0	0	0	0	0	0	0	0	0	0	
3535507	12/06/2020	Brazil	SP	Paragua�u Paulista/SP	3535507	0	1	0	12	2,18804	26,25648	0,08333	SES	TRUE	18418	0	0	18411	0	8	0	0	0	0	0	1	399	0	5	Conglomerado 5	3535507	9	9	9	9	9	9	9	9	9	9	9	9	9	
3535606	12/06/2020	Brazil	SP	Paraibuna/SP	3535606	0	0	0	22	0	120,73318	0	SES	TRUE	0	0	0	18381	0	31	0	0	0	0	0	0	400	0	2	Conglomerado 2	3535606	400	400	400	2	2	2	2	2	2	2	2	2	2	
3535705	12/06/2020	Brazil	SP	Para�so/SP	3535705	0	1	0	7	15,49427	108,45987	0,14286	SES	TRUE	18419	0	0	18413	0	0	0	0	0	0	0	0	401	0	11	Conglomerado 11	3535705	52	52	52	52	52	52	52	52	52	52	52	52	52	
3535804	12/06/2020	Brazil	SP	Paranapanema/SP	3535804	0	1	0	14	4,95123	69,31723	0,07143	SES	TRUE	18418	0	0	18381	0	37	0	0	0	0	0	0	402	0	2	Conglomerado 2	3535804	2	2	2	2	2	2	2	2	2	2	2	2	2	
3535903	12/06/2020	Brazil	SP	Paranapu�/SP	3535903	0	0	0	1	0	24,52182	0	SES	TRUE	0	0	0	18415	0	0	0	0	0	0	0	0	403	0	1	Conglomerado 1	3535903	1	1	1	1	1	1	1	1	1	1	1	1	1	
3536000	12/06/2020	Brazil	SP	Parapu�/SP	3536000	0	0	0	1	0	9,12076	0	SES	TRUE	0	0	0	18404	0	0	0	0	0	0	1	0	404	0	1	Conglomerado 1	3536000	1	1	1	1	1	1	1	1	1	1	1	1	1	
3536109	12/06/2020	Brazil	SP	Pardinho/SP	3536109	0	1	0	28	15,54002	435,12044	0,03571	SES	TRUE	18424	0	0	18402	0	10	22	0	0	0	0	1	405	0	2	Conglomerado 2	3536109	2	2	2	2	2	2	2	2	2	2	2	2	2	
3536208	12/06/2020	Brazil	SP	Pariquera-A�u/SP	3536208	0	4	2	135	20,35831	687,09283	0,02963	SES	TRUE	18375	0	0	18356	56	21	26	31	48	0	0	1	406	0	2	Conglomerado 2	3536208	2	2	2	2	2	2	2	2	2	2	2	2	2	
3536257	12/06/2020	Brazil	SP	Parisi/SP	3536257	0	0	0	0	0	0	0	SES	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	407	2	1	Conglomerado 1	3536257	1	1	1	1	1	1	1	1	1	1	1	1	1	
3536307	12/06/2020	Brazil	SP	Patroc�nio Paulista/SP	3536307	0	0	0	8	0	54,53306	0	SES	TRUE	0	0	0	18388	0	0	0	0	0	0	0	0	408	0	1	Conglomerado 1	3536307	1	1	1	1	1	1	1	1	1	1	1	1	1	
3536406	12/06/2020	Brazil	SP	Paulic�ia/SP	3536406	0	0	0	2	0	27,15178	0	SES	TRUE	0	0	0	18424	0	0	0	0	0	0	1	0	409	0	15	Conglomerado 15	3536406	202	202	202	202	202	202	202	202	202	202	202	202	202	
3536505	12/06/2020	Brazil	SP	Paul�nia/SP	3536505	0	4	11	359	3,65551	328,08159	0,01114	SES	TRUE	18376	0	0	18351	53	25	37	46	51	0	0	0	410	0	2	Conglomerado 2	3536505	2	2	2	2	2	2	2	2	2	2	2	2	2	
3536570	12/06/2020	Brazil	SP	Paulist�nia/SP	3536570	0	0	0	3	0	163,66612	0	SES	TRUE	0	0	0	18369	0	0	0	0	0	0	1	0	411	0	1	Conglomerado 1	3536570	1	1	1	1	1	1	1	1	1	1	1	1	1	
3536604	12/06/2020	Brazil	SP	Paulo de Faria/SP	3536604	0	0	0	1	0	11,17943	0	SES	TRUE	0	0	0	18410	0	0	0	0	0	1	0	0	412	0	1	Conglomerado 1	3536604	1	1	1	1	1	1	1	1	1	1	1	1	1	
3536703	12/06/2020	Brazil	SP	Pederneiras/SP	3536703	0	2	1	98	4,28385	209,90854	0,02041	SES	TRUE	18373	0	0	18367	0	29	45	50	53	0	1	0	413	0	2	Conglomerado 2	3536703	2	2	2	2	2	2	2	2	2	2	2	2	2	
3536802	12/06/2020	Brazil	SP	Pedra Bela/SP	3536802	0	0	0	6	0	98,47366	0	SES	TRUE	0	0	0	18362	0	0	0	0	0	0	0	0	414	0	17	Conglomerado 17	3536802	216	216	216	216	216	216	216	216	216	216	216	216	216	
3536901	0	0	0	0	3536901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	2	1	Conglomerado 1	3536901	1	1	1	1	1	1	1	1	1	1	1	1	1	
3537008	0	0	0	0	3537008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	11	10	Conglomerado 10	3537008	33	33	33	33	33	33	33	33	33	33	33	33	33	
3537107	12/06/2020	Brazil	SP	Pedreira/SP	3537107	0	0	0	10	0	20,86855	0	SES	TRUE	0	0	0	18391	0	33	0	0	0	0	0	0	417	0	17	Conglomerado 17	3537107	216	216	216	216	216	216	216	216	216	216	216	216	216	
3537156	12/06/2020	Brazil	SP	Pedrinhas Paulista/SP	3537156	0	1	0	4	32,33107	129,32428	0,25	SES	TRUE	18383	0	0	18383	0	0	0	0	0	0	0	0	418	4	1	Conglomerado 1	3537156	1	1	1	1	1	1	1	1	1	1	1	1	1	
3537206	12/06/2020	Brazil	SP	Pedro de Toledo/SP	3537206	0	0	0	4	0	35,30139	0	SES	TRUE	0	0	0	18377	0	0	0	0	0	0	0	1	419	0	18	Conglomerado 18	3537206	231	231	231	231	231	231	231	231	231	231	231	231	231	
3537305	12/06/2020	Brazil	SP	Pen�polis/SP	3537305	0	4	0	22	6,30845	34,69648	0,18182	SES	TRUE	18356	0	0	18351	0	46	0	0	0	1	0	0	420	0	1	Conglomerado 1	3537305	12	12	12	12	12	12	1	1	1	1	1	1	1	
3537404	12/06/2020	Brazil	SP	Pereira Barreto/SP	3537404	0	3	1	17	11,68725	66,22775	0,17647	SES	TRUE	18390	0	0	18388	0	23	0	0	0	1	0	0	421	0	0	Conglomerado 0	3537404	0	0	0	0	0	0	0	0	0	0	0	0	0	
3537503	12/06/2020	Brazil	SP	Pereiras/SP	3537503	0	0	0	4	0	46,14675	0	SES	TRUE	0	0	0	18409	0	0	0	0	0	0	0	0	422	0	16	Conglomerado 16	3537503	209	209	209	209	209	209	209	209	209	209	209	209	2	
3537602	12/06/2020	Brazil	SP	Peru�be/SP	3537602	1	10	5	94	14,64472	137,66036	0,10638	SES	TRUE	18381	44	16	18359	0	17	29	39	57	0	1	0	423	0	2	Conglomerado 2	3537602	2	2	2	2	2	2	2	2	2	2	2	2	2	
3537701	0	0	0	0	3537701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	3	1	Conglomerado 1	3537701	1	1	1	1	1	1	1	1	1	1	1	1	1	
3537800	12/06/2020	Brazil	SP	Piedade/SP	3537800	0	6	0	109	10,8405	196,93575	0,05505	SES	TRUE	18390	0	19	18370	49	13	18	27	42	0	1	0	425	0	2	Conglomerado 2	3537800	2	2	2	2	2	2	2	2	2	2	2	2	2	
3537909	12/06/2020	Brazil	SP	Pilar do Sul/SP	3537909	0	2	0	23	6,85284	78,80761	0,08696	SES	TRUE	18409	0	0	18366	0	23	0	0	0	0	0	0	426	0	2	Conglomerado 2	3537909	2	2	2	2	2	2	2	2	2	2	2	2	2	
3538006	12/06/2020	Brazil	SP	Pindamonhangaba/SP	3538006	0	6	0	62	3,56447	36,83285	0,09677	SES	TRUE	18365	0	53	18359	0	22	42	59	0	0	0	1	427	0	2	Conglomerado 2	3538006	2	2	2	2	2	2	2	2	2	2	2	2	2	
3538105	12/06/2020	Brazil	SP	Pindorama/SP	3538105	0	0	2	23	0	134,90527	0	SES	TRUE	0	0	0	18360	0	43	0	0	0	1	0	0	428	0	1	Conglomerado 1	3538105	1	1	1	1	1	1	1	1	1	1	1	1	1	
3538204	12/06/2020	Brazil	SP	Pinhalzinho/SP	3538204	0	0	0	3	0	19,72776	0	SES	TRUE	0	0	0	18377	0	0	0	0	0	0	1	0	429	0	17	Conglomerado 17	3538204	216	216	216	216	216	216	216	216	216	216	216	216	216	
3538303	12/06/2020	Brazil	SP	Piquerobi/SP	3538303	0	0	0	4	0	108,34236	0	SES	TRUE	0	0	0	18380	0	0	0	0	0	0	0	1	430	0	1	Conglomerado 1	3538303	1	1	1	1	1	1	1	1	1	1	1	1	1	
3538501	12/06/2020	Brazil	SP	Piquete/SP	3538501	0	0	0	4	0	29,28901	0	SES	TRUE	0	0	0	18401	0	0	0	0	0	0	1	0	431	0	2	Conglomerado 2	3538501	2	2	2	2	2	2	2	2	2	2	2	2	2	
3538600	12/06/2020	Brazil	SP	Piracaia/SP	3538600	0	1	0	29	3,6626	106,21543	0,03448	SES	TRUE	18377	0	0	18368	0	37	54	0	0	0	0	0	432	0	2	Conglomerado 2	3538600	2	2	2	2	2	2	2	2	2	2	2	2	2	
3538709	12/06/2020	Brazil	SP	Piracicaba/SP	3538709	0	40	63	1043	9,89751	258,07761	0,03835	SES	TRUE	18364	20	14	18351	33	8	22	29	31	0	1	0	433	0	2	Conglomerado 2	3538709	2	2	2	2	2	2	2	2	2	2	2	2	2	
3538808	12/06/2020	Brazil	SP	Piraju/SP	3538808	0	3	0	62	10,06509	208,01181	0,04839	SES	TRUE	18387	0	0	18371	0	9	23	48	0	0	0	0	434	0	3	Conglomerado 3	3538808	5	5	5	5	5	5	5	5	5	5	5	5	5	
3538907	12/06/2020	Brazil	SP	Piraju�/SP	3538907	0	1	2	14	3,9228	54,91919	0,07143	SES	TRUE	18395	0	0	18352	0	65	0	0	0	0	1	0	435	0	6	Conglomerado 6	3538907	16	16	16	16	16	16	16	16	16	16	16	16	16	
3539004	12/06/2020	Brazil	SP	Pirangi/SP	3539004	0	1	3	10	8,75887	87,58868	0,1	SES	TRUE	18408	0	0	18397	0	28	0	0	0	0	0	0	436	0	11	Conglomerado 11	3539004	52	52	52	52	52	52	52	52	52	52	52	52	52	
3539103	12/06/2020	Brazil	SP	Pirapora do Bom Jesus/SP	3539103	0	1	2	92	5,29241	486,9013	0,01087	SES	TRUE	18422	0	0	18377	0	3	17	33	41	0	0	0	437	0	2	Conglomerado 2	3539103	2	2	2	2	2	2	2	2	2	2	2	2	2	
3539202	12/06/2020	Brazil	SP	Pirapozinho/SP	3539202	0	2	0	25	7,26559	90,81992	0,08	SES	TRUE	18416	0	0	18388	0	29	36	0	0	0	0	0	438	0	5	Conglomerado 5	3539202	9	9	9	9	9	9	9	9	9	9	9	9	9	
3539301	12/06/2020	Brazil	SP	Pirassununga/SP	3539301	0	1	0	149	1,30875	195,00321	0,00671	SES	TRUE	18397	0	0	18375	36	7	12	21	29	0	0	1	439	0	2	Conglomerado 2	3539301	2	2	2	2	2	2	2	2	2	2	2	2	2	
3539400	12/06/2020	Brazil	SP	Piratininga/SP	3539400	0	2	4	58	14,66706	425,34468	0,03448	SES	TRUE	18397	0	0	18367	0	24	45	57	0	0	1	0	440	0	2	Conglomerado 2	3539400	2	2	2	2	2	2	2	2	2	2	2	2	2	
3539509	12/06/2020	Brazil	SP	Pitangueiras/SP	3539509	0	1	3	16	2,51769	40,28299	0,0625	SES	TRUE	18375	0	0	18375	0	47	0	0	0	0	1	0	441	0	11	Conglomerado 11	3539509	52	52	52	52	52	52	52	52	52	52	52	52	52	
3539608	12/06/2020	Brazil	SP	Planalto/SP	3539608	0	0	1	12	0	229,13882	0	SES	TRUE	0	0	0	18397	0	8	0	0	0	0	0	0	442	0	1	Conglomerado 1	3539608	1	1	1	1	1	1	1	1	1	1	1	1	1	
3539707	0	0	0	0	3539707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	443	1	1	Conglomerado 1	3539707	1	1	1	1	1	1	1	1	1	1	1	1	1	
3539806	12/06/2020	Brazil	SP	Po�/SP	3539806	1	39	5	331	33,20505	281,81725	0,11782	SES	TRUE	18359	30	21	18346	49	21	24	35	43	0	0	0	444	0	2	Conglomerado 2	3539806	2	2	2	2	2	2	2	2	2	2	2	2	2	
3539905	12/06/2020	Brazil	SP	Poloni/SP	3539905	0	1	0	1	16,50437	16,50437	1	SES	TRUE	18397	0	0	18392	0	0	0	0	0	1	0	0	445	0	14	Conglomerado 14	3539905	191	191	191	191	191	191	191	191	191	191	191	191	191	
3540002	12/06/2020	Brazil	SP	Pomp�ia/SP	3540002	0	1	0	2	4,54256	9,08513	0,5	SES	TRUE	18417	0	0	18408	0	0	0	0	0	0	0	0	446	0	6	Conglomerado 6	3540002	16	16	16	16	16	16	16	16	16	16	16	16	16	
3540101	0	0	0	0	3540101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	20	1	Conglomerado 1	3540101	1	1	1	1	1	1	1	1	1	1	1	1	1	
3540200	12/06/2020	Brazil	SP	Pontal/SP	3540200	0	4	8	42	8,00624	84,06557	0,09524	SES	TRUE	18376	0	0	18366	0	46	57	0	0	0	1	0	448	0	11	Conglomerado 11	3540200	52	52	52	52	52	52	52	52	52	52	52	52	52	
3540259	12/06/2020	Brazil	SP	Pontalinda/SP	3540259	0	1	1	6	21,60761	129,64564	0,16667	SES	TRUE	18405	0	0	18404	0	0	0	0	0	0	0	0	449	0	13	Conglomerado 13	3540259	177	177	177	177	177	177	177	177	177	177	177	1	1	
